Date,Sample.ID,Fragment.ID,Plug.Number,Chamber.Channel,Position,Bin.ID,Run,Species,Site,Fragment.Number,Sample.Type,Temp.Cat,Chamber.Vol.L,Start.time,Stop.time,Light_Dark,Light_Level,Light_Value,Notes
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,11:45,11:55,Light,8,652,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,11:45,11:55,Light,8,652,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,11:45,11:55,Light,8,652,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,11:45,11:55,Light,8,652,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,11:45,11:55,Light,8,652,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,11:57,12:11,Light,9,733,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,11:57,12:11,Light,9,733,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,11:57,12:11,Light,9,733,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,11:57,12:11,Light,9,733,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,11:57,12:11,Light,9,733,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,11:57,12:11,Light,9,733,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,11:57,12:11,Light,9,733,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,11:57,12:11,Light,9,733,
20200106,POR-261_20200106,POR-261,POR-261,2,3,1,5,Porites,Site2,1,Sample,28.5,0.605,12:17,12:27,Light,10,835,
20200106,ACR-237_20200106,ACR-237,ACR-237,3,8,2,5,Acropora,Site2,2,Sample,28.5,0.615,12:17,12:27,Light,10,835,
20200106,BK-5_1_20200106,BK-5_1,BK-5_1,4,4,1,5,BK,Site2,NA,Blank,28.5,0.61,12:17,12:27,Light,10,835,
20200106,POC-222_20200106,POC-222,POC-222,6,11,2,5,Pocillopora,Site2,3,Sample,28.5,0.6,12:17,12:27,Light,10,835,
20200106,BK-5_2_20200106,BK-5_2,BK-5_2,7,9,2,5,BK,Site2,NA,Blank,28.5,0.615,12:17,12:27,Light,10,835,
20200106,POR-260_20200106,POR-260,POR-260,8,2,1,5,Porites,Site2,4,Sample,28.5,0.59,12:17,12:27,Light,10,835,
20200106,ACR-225_20200106,ACR-225,ACR-225,9,5,1,5,Acropora,Site2,5,Sample,28.5,0.605,12:17,12:27,Light,10,835,
20200106,POR-251_20200106,POR-251,POR-251,10,10,2,5,Porites,Site2,6,Sample,28.5,0.595,12:17,12:27,Light,10,835,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,16:04,16:14,Dark,1,0,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,16:04,16:14,Dark,1,0,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,16:04,16:14,Dark,1,0,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,16:04,16:14,Dark,1,0,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,16:04,16:14,Dark,1,0,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,16:04,16:14,Dark,1,0,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,16:04,16:14,Dark,1,0,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,16:04,16:14,Dark,1,0,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,16:04,16:14,Dark,1,0,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,16:04,16:14,Dark,1,0,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,16:16,16:27,Light,2,67,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,16:16,16:27,Light,2,67,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,16:16,16:27,Light,2,67,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,16:16,16:27,Light,2,67,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,16:16,16:27,Light,2,67,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,16:16,16:27,Light,2,67,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,16:16,16:27,Light,2,67,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,16:16,16:27,Light,2,67,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,16:16,16:27,Light,2,67,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,16:16,16:27,Light,2,67,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,16:29,16:39,Light,3,94,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,16:29,16:39,Light,3,94,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,16:29,16:39,Light,3,94,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,16:29,16:39,Light,3,94,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,16:29,16:39,Light,3,94,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,16:29,16:39,Light,3,94,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,16:29,16:39,Light,3,94,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,16:29,16:39,Light,3,94,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,16:29,16:39,Light,3,94,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,16:29,16:39,Light,3,94,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,16:41,16:51,Light,4,120,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,16:41,16:51,Light,4,120,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,16:41,16:51,Light,4,120,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,16:41,16:51,Light,4,120,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,16:41,16:51,Light,4,120,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,16:41,16:51,Light,4,120,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,16:41,16:51,Light,4,120,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,16:41,16:51,Light,4,120,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,16:41,16:51,Light,4,120,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,16:41,16:51,Light,4,120,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,17:02,17:13,Light,5,175,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,17:02,17:13,Light,5,175,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,17:02,17:13,Light,5,175,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,17:02,17:13,Light,5,175,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,17:02,17:13,Light,5,175,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,17:02,17:13,Light,5,175,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,17:02,17:13,Light,5,175,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,17:02,17:13,Light,5,175,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,17:02,17:13,Light,5,175,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,17:02,17:13,Light,5,175,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,17:16,17:27,Light,6,280,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,17:16,17:27,Light,6,280,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,17:16,17:27,Light,6,280,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,17:16,17:27,Light,6,280,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,17:16,17:27,Light,6,280,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,17:16,17:27,Light,6,280,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,17:16,17:27,Light,6,280,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,17:16,17:27,Light,6,280,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,17:16,17:27,Light,6,280,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,17:16,17:27,Light,6,280,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,17:32,17:42,Light,7,437,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,17:32,17:42,Light,7,437,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,17:32,17:42,Light,7,437,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,17:32,17:42,Light,7,437,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,17:32,17:42,Light,7,437,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,17:32,17:42,Light,7,437,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,17:32,17:42,Light,7,437,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,17:32,17:42,Light,7,437,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,17:32,17:42,Light,7,437,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,17:32,17:42,Light,7,437,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,17:44,17:57,Light,8,652,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,17:44,17:57,Light,8,652,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,17:44,17:57,Light,8,652,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,17:44,17:57,Light,8,652,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,17:44,17:57,Light,8,652,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,17:44,17:57,Light,8,652,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,17:44,17:57,Light,8,652,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,17:44,17:57,Light,8,652,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,17:44,17:57,Light,8,652,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,17:44,17:57,Light,8,652,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,17:59,18:09,Light,9,733,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,17:59,18:09,Light,9,733,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,17:59,18:09,Light,9,733,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,17:59,18:09,Light,9,733,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,17:59,18:09,Light,9,733,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,17:59,18:09,Light,9,733,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,17:59,18:09,Light,9,733,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,17:59,18:09,Light,9,733,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,17:59,18:09,Light,9,733,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,17:59,18:09,Light,9,733,
20200106,POC-377_20200106,POC-377,POC-377,1,10,2,6,Pocillopora,Site3,1,Sample,28.5,0.6,18:14,18:24,Light,10,835,
20200106,BK-6_20200106,BK-6,BK-6,2,4,1,6,BK,Site3,NA,Blank,28.5,0.61,18:14,18:24,Light,10,835,
20200106,ACR-389_20200106,ACR-389,ACR-389,3,9,2,6,Acropora,Site3,2,Sample,28.5,0.605,18:14,18:24,Light,10,835,
20200106,POR-353_20200106,POR-353,POR-353,4,8,2,6,Porites,Site3,3,Sample,28.5,0.58,18:14,18:24,Light,10,835,
20200106,POC-371_20200106,POC-371,POC-371,5,7,2,6,Pocillopora,Site3,4,Sample,28.5,0.58,18:14,18:24,Light,10,835,
20200106,ACR-393_20200106,ACR-393,ACR-393,6,1,1,6,Acropora,Site3,5,Sample,28.5,0.6,18:14,18:24,Light,10,835,
20200106,ACR-350_20200106,ACR-350,ACR-350,7,3,1,6,Acropora,Site3,6,Sample,28.5,0.61,18:14,18:24,Light,10,835,
20200106,POR-362_20200106,POR-362,POR-362,8,2,1,6,Porites,Site3,7,Sample,28.5,0.595,18:14,18:24,Light,10,835,
20200106,POC-395_20200106,POC-395,POC-395,9,6,1,6,Pocillopora,Site3,8,Sample,28.5,0.605,18:14,18:24,Light,10,835,
20200106,POR-355_20200106,POR-355,POR-355,10,12,2,6,Porites,Site3,9,Sample,28.5,0.59,18:14,18:24,Light,10,835,
20200107,POC-378_20200107,POC-378,POC-378,1,1,1,7,Pocillopora,Site3,1,Sample,28.5,0.585,9:41,9:53,Light,1,0,
20200107,POR-384_20200107,POR-384,POR-384,2,3,1,7,Porites,Site3,2,Sample,28.5,0.595,9:41,9:53,Light,1,0,
20200107,POR-383_20200107,POR-383,POR-383,3,2,1,7,Porites,Site3,3,Sample,28.5,0.605,9:41,9:53,Light,1,0,
20200107,BK-7_20200107,BK-7,BK-7,4,4,1,7,BK,Site3,NA,Blank,28.5,0.615,9:41,9:53,Light,1,0,
20200107,POC-369_20200107,POC-369,POC-369,5,10,2,7,Pocillopora,Site3,4,Sample,28.5,0.6,9:41,9:53,Light,1,0,
20200107,ACR-379_20200107,ACR-379,ACR-379,6,6,1,7,Acropora,Site3,5,Sample,28.5,0.6,9:41,9:53,Light,1,0,
20200107,POC-358_20200107,POC-358,POC-358,7,8,2,7,Pocillopora,Site3,6,Sample,28.5,0.605,9:41,9:53,Light,1,0,
20200107,ACR-343_20200107,ACR-343,ACR-343,8,12,2,7,Acropora,Site3,7,Sample,28.5,0.595,9:41,9:53,Light,1,0,
20200107,ACR-345_20200107,ACR-345,ACR-345,9,9,2,7,Acropora,Site3,8,Sample,28.5,0.605,9:41,9:53,Light,1,0,
20200107,POR-340_20200107,POR-340,POR-340,10,7,2,7,Porites,Site3,9,Sample,28.5,0.59,9:41,9:53,Light,1,0,
20200107,POC-378_20200107,POC-378,POC-378,1,1,1,7,Pocillopora,Site3,1,Sample,28.5,0.585,9:55,10:12,Light,2,67,
20200107,POR-384_20200107,POR-384,POR-384,2,3,1,7,Porites,Site3,2,Sample,28.5,0.595,9:55,10:12,Light,2,67,
20200107,POR-383_20200107,POR-383,POR-383,3,2,1,7,Porites,Site3,3,Sample,28.5,0.605,9:55,10:12,Light,2,67,
20200107,BK-7_20200107,BK-7,BK-7,4,4,1,7,BK,Site3,NA,Blank,28.5,0.615,9:55,10:12,Light,2,67,
20200107,POC-369_20200107,POC-369,POC-369,5,10,2,7,Pocillopora,Site3,4,Sample,28.5,0.6,9:55,10:12,Light,2,67,
20200107,ACR-379_20200107,ACR-379,ACR-379,6,6,1,7,Acropora,Site3,5,Sample,28.5,0.6,9:55,10:12,Light,2,67,
20200107,POC-358_20200107,POC-358,POC-358,7,8,2,7,Pocillopora,Site3,6,Sample,28.5,0.605,9:55,10:12,Light,2,67,
20200107,ACR-343_20200107,ACR-343,ACR-343,8,12,2,7,Acropora,Site3,7,Sample,28.5,0.595,9:55,10:12,Light,2,67,
20200107,ACR-345_20200107,ACR-345,ACR-345,9,9,2,7,Acropora,Site3,8,Sample,28.5,0.605,9:55,10:12,Light,2,67,
20200107,POR-340_20200107,POR-340,POR-340,10,7,2,7,Porites,Site3,9,Sample,28.5,0.59,9:55,10:12,Light,2,67,
20200107,POC-378_20200107,POC-378,POC-378,1,1,1,7,Pocillopora,Site3,1,Sample,28.5,0.585,10:14,10:24,Light,3,94,
20200107,POR-384_20200107,POR-384,POR-384,2,3,1,7,Porites,Site3,2,Sample,28.5,0.595,10:14,10:24,Light,3,94,
20200107,POR-383_20200107,POR-383,POR-383,3,2,1,7,Porites,Site3,3,Sample,28.5,0.605,10:14,10:24,Light,3,94,
20200107,BK-7_20200107,BK-7,BK-7,4,4,1,7,BK,Site3,NA,Blank,28.5,0.615,10:14,10:24,Light,3,94,
20200107,POC-369_20200107,POC-369,POC-369,5,10,2,7,Pocillopora,Site3,4,Sample,28.5,0.6,10:14,10:24,Light,3,94,
20200107,ACR-379_20200107,ACR-379,ACR-379,6,6,1,7,Acropora,Site3,5,Sample,28.5,0.6,10:14,10:24,Light,3,94,
20200107,POC-358_20200107,POC-358,POC-358,7,8,2,7,Pocillopora,Site3,6,Sample,28.5,0.605,10:14,10:24,Light,3,94,
20200107,ACR-343_20200107,ACR-343,ACR-343,8,12,2,7,Acropora,Site3,7,Sample,28.5,0.595,10:14,10:24,Light,3,94,
20200107,ACR-345_20200107,ACR-345,ACR-345,9,9,2,7,Acropora,Site3,8,Sample,28.5,0.605,10:14,10:24,Light,3,94,
20200107,POR-340_20200107,POR-340,POR-340,10,7,2,7,Porites,Site3,9,Sample,28.5,0.59,10:14,10:24,Light,3,94,
20200107,POC-378_20200107,POC-378,POC-378,1,1,1,7,Pocillopora,Site3,1,Sample,28.5,0.585,10:26,10:36,Light,4,120,
20200107,POR-384_20200107,POR-384,POR-384,2,3,1,7,Porites,Site3,2,Sample,28.5,0.595,10:26,10:36,Light,4,120,
20200107,POR-383_20200107,POR-383,POR-383,3,2,1,7,Porites,Site3,3,Sample,28.5,0.605,10:26,10:36,Light,4,120,
